NO_OF_FRAMES	24000
NO_OF_CAMERAS	18
NO_OF_MARKERS	1
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-11-11, 09:16:52.722	2649.02526600
DATA_INCLUDED	3D
MARKER_NAMES	marker
TRAJECTORY_TYPES	Measured
Frame	Time	marker X	marker Y	marker Z	
670	3.34500	2998.608	500.856	556.044
671	3.35000	2989.734	503.758	556.058
672	3.35500	2980.781	506.685	556.056
673	3.36000	2971.662	509.655	555.992
674	3.36500	2962.367	512.660	555.814
675	3.37000	2952.915	515.764	555.637
676	3.37500	2943.281	518.907	555.268
677	3.38000	2933.453	522.149	554.877
678	3.38500	2923.353	525.454	554.354
679	3.39000	2913.124	528.858	553.796
680	3.39500	2902.689	532.281	553.233
681	3.40000	2892.075	535.805	552.602
682	3.40500	2881.350	539.324	552.015
683	3.41000	2870.532	542.882	551.453
684	3.41500	2859.632	546.448	550.977
685	3.42000	2848.675	550.017	550.560
686	3.42500	2837.747	553.564	550.268
687	3.43000	2826.826	557.104	550.103
688	3.43500	2815.942	560.670	550.018
689	3.44000	2805.155	564.171	550.008
690	3.44500	2794.452	567.672	550.153
691	3.45000	2783.813	571.146	550.415
692	3.45500	2773.236	574.605	550.790
693	3.46000	2762.705	577.996	551.250
694	3.46500	2752.233	581.413	551.797
695	3.47000	2741.767	584.782	552.402
696	3.47500	2731.257	588.120	553.021
697	3.48000	2720.702	591.482	553.602
698	3.48500	2710.066	594.934	554.163
699	3.49000	2699.393	598.411	554.703
700	3.49500	2688.613	601.920	555.166
701	3.50000	2677.796	605.498	555.683
702	3.50500	2666.834	609.018	556.198
703	3.51000	2655.802	612.545	556.733
704	3.51500	2644.681	616.051	557.351
705	3.52000	2633.472	619.510	558.115
706	3.52500	2622.194	623.003	559.042
707	3.53000	2610.884	626.443	560.116
708	3.53500	2599.571	629.856	561.324
709	3.54000	2588.381	633.324	562.693
710	3.54500	2577.321	636.795	564.203
711	3.55000	2566.422	640.193	565.896
712	3.55500	2555.604	643.562	567.728
713	3.56000	2544.907	646.764	569.657
714	3.56500	2534.232	649.986	571.679
715	3.57000	2523.603	653.279	573.801
716	3.57500	2513.032	656.626	576.092
717	3.58000	2502.631	660.030	578.458
718	3.58500	2492.308	663.475	580.931
719	3.59000	2482.150	666.925	583.609
720	3.59500	2472.009	670.272	586.423
721	3.60000	2461.863	673.573	589.357
722	3.60500	2451.699	676.793	592.530
723	3.61000	2441.400	679.959	595.946
724	3.61500	2430.853	683.143	599.580
725	3.62000	2420.073	686.295	603.463
726	3.62500	2408.991	689.502	607.599
727	3.63000	2397.607	692.767	611.886
728	3.63500	2385.943	696.094	616.312
729	3.64000	2374.063	699.434	620.869
730	3.64500	2361.951	702.779	625.472
731	3.65000	2349.719	706.083	629.957
732	3.65500	2337.442	709.419	634.270
733	3.66000	2325.308	712.878	638.495
734	3.66500	2313.370	716.474	642.540
735	3.67000	2301.649	720.041	646.415
736	3.67500	2290.114	723.497	650.033
737	3.68000	2278.825	726.809	653.417
738	3.68500	2267.690	730.016	656.588
739	3.69000	2256.701	733.160	659.548
740	3.69500	2245.841	736.301	662.272
741	3.70000	2235.078	739.457	664.704
742	3.70500	2224.305	742.627	666.894
743	3.71000	2213.638	745.822	668.820
744	3.71500	2202.910	748.999	670.597
745	3.72000	2192.125	752.096	672.072
746	3.72500	2181.329	755.162	673.335
747	3.73000	2170.452	758.186	674.382
748	3.73500	2159.555	761.217	675.197
749	3.74000	2148.712	764.266	675.778
750	3.74500	2137.809	767.359	676.129
751	3.75000	2127.035	770.458	676.295
752	3.75500	2116.230	773.497	676.303
753	3.76000	2105.351	776.493	676.191
754	3.76500	2094.392	779.440	676.053
755	3.77000	2083.290	782.285	675.908
756	3.77500	2071.924	785.051	675.747
757	3.78000	2060.363	787.810	675.623
758	3.78500	2048.544	790.572	675.520
759	3.79000	2036.565	793.416	675.510
760	3.79500	2024.468	796.263	675.571
761	3.80000	2012.361	799.084	675.801
762	3.80500	2000.259	801.773	676.092
763	3.81000	1988.264	804.368	676.500
764	3.81500	1976.449	806.784	676.926
765	3.82000	1964.864	809.062	677.390
766	3.82500	1953.664	811.244	677.793
767	3.83000	1942.769	813.301	678.098
768	3.83500	1932.174	815.224	678.195
769	3.84000	1921.652	817.007	678.086
770	3.84500	1911.323	818.855	677.842
771	3.85000	1901.039	820.752	677.446
772	3.85500	1890.756	822.838	676.867
773	3.86000	1880.550	825.119	676.217
774	3.86500	1870.347	827.667	675.654
775	3.87000	1860.296	830.303	675.274
776	3.87500	1850.375	832.989	675.272
777	3.88000	1840.540	835.618	675.602
778	3.88500	1830.901	838.126	676.410
779	3.89000	1821.419	840.497	677.691
780	3.89500	1812.098	842.731	679.417
781	3.90000	1802.800	844.790	681.474
782	3.90500	1793.450	846.688	683.687
783	3.91000	1783.986	848.625	686.165
784	3.91500	1774.390	850.500	688.609
785	3.92000	1764.608	852.472	690.981
786	3.92500	1754.687	854.560	693.326
787	3.93000	1744.575	856.665	695.421
788	3.93500	1734.313	858.728	697.341
789	3.94000	1723.954	860.790	699.010
790	3.94500	1713.482	862.872	700.465
791	3.95000	1703.065	865.011	701.697
792	3.95500	1692.604	867.196	702.757
793	3.96000	1682.235	869.507	703.809
794	3.96500	1671.955	871.802	704.877
795	3.97000	1661.785	874.142	706.041
796	3.97500	1651.847	876.462	707.533
797	3.98000	1642.152	878.694	709.311
798	3.98500	1632.666	880.764	711.424
799	3.99000	1623.299	882.638	713.857
800	3.99500	1614.063	884.325	716.610
801	4.00000	1604.821	885.871	719.603
802	4.00500	1595.611	887.294	722.737
803	4.01000	1586.321	888.656	725.859
804	4.01500	1576.953	890.035	728.915
805	4.02000	1567.437	891.495	731.788
806	4.02500	1557.816	893.019	734.448
807	4.03000	1548.107	894.597	736.808
808	4.03500	1538.288	896.226	738.870
809	4.04000	1528.363	897.912	740.694
810	4.04500	1518.340	899.656	742.284
811	4.05000	1508.257	901.433	743.667
812	4.05500	1498.107	903.195	745.019
813	4.06000	1487.898	904.954	746.409
814	4.06500	1477.773	906.731	747.963
815	4.07000	1467.693	908.354	749.700
816	4.07500	1457.753	909.854	751.708
817	4.08000	1447.861	911.151	753.898
818	4.08500	1438.296	912.336	756.323
819	4.09000	1429.047	913.453	758.835
820	4.09500	1420.041	914.597	761.477
821	4.10000	1411.267	915.773	764.124
822	4.10500	1402.733	916.938	766.640
823	4.11000	1394.422	918.178	769.055
824	4.11500	1386.239	919.472	771.332
825	4.12000	1378.207	920.795	773.431
826	4.12500	1370.270	922.189	775.358
827	4.13000	1362.330	923.569	777.159
828	4.13500	1354.457	925.083	778.950
829	4.14000	1346.616	926.621	780.773
830	4.14500	1338.910	928.214	782.724
831	4.15000	1331.278	929.795	784.872
832	4.15500	1323.874	931.329	787.293
833	4.16000	1316.586	932.796	790.106
834	4.16500	1309.537	934.121	793.285
835	4.17000	1302.768	935.284	796.740
836	4.17500	1296.250	936.339	800.533
837	4.18000	1289.948	937.304	804.536
838	4.18500	1283.839	938.171	808.629
839	4.19000	1277.956	939.095	812.774
840	4.19500	1272.292	940.098	816.895
841	4.20000	1266.773	941.122	820.935
842	4.20500	1261.268	942.134	824.896
843	4.21000	1255.730	943.091	828.743
844	4.21500	1250.251	943.976	832.417
845	4.22000	1244.678	944.788	836.005
846	4.22500	1238.982	945.568	839.514
847	4.23000	1233.175	946.342	842.999
848	4.23500	1227.207	947.054	846.476
849	4.24000	1221.211	947.706	850.013
850	4.24500	1215.138	948.303	853.773
851	4.25000	1209.022	948.809	857.782
852	4.25500	1203.005	949.145	862.042
853	4.26000	1197.044	949.312	866.568
854	4.26500	1191.225	949.302	871.380
855	4.27000	1185.639	949.198	876.324
856	4.27500	1180.340	949.032	881.463
857	4.28000	1175.258	948.829	886.692
858	4.28500	1170.419	948.609	891.880
859	4.29000	1165.851	948.418	897.001
860	4.29500	1161.574	948.356	902.090
861	4.30000	1157.545	948.310	907.026
862	4.30500	1153.722	948.315	911.854
863	4.31000	1150.099	948.366	916.533
864	4.31500	1146.637	948.441	921.165
865	4.32000	1143.330	948.575	925.829
866	4.32500	1140.237	948.726	930.574
867	4.33000	1137.318	948.801	935.458
868	4.33500	1134.488	948.871	940.559
869	4.34000	1131.867	948.781	945.863
870	4.34500	1129.400	948.598	951.441
871	4.35000	1127.077	948.256	957.221
872	4.35500	1124.828	947.760	963.173
873	4.36000	1122.708	947.267	969.228
874	4.36500	1120.677	946.720	975.350
875	4.37000	1118.653	946.239	981.454
876	4.37500	1116.762	945.786	987.509
877	4.38000	1114.952	945.355	993.420
878	4.38500	1113.269	944.957	999.201
879	4.39000	1111.753	944.635	1004.915
880	4.39500	1110.397	944.323	1010.509
881	4.40000	1109.244	944.001	1015.981
882	4.40500	1108.286	943.660	1021.364
883	4.41000	1107.464	943.305	1026.684
884	4.41500	1106.909	942.924	1031.944
885	4.42000	1106.607	942.573	1037.166
886	4.42500	1106.481	942.190	1042.349
887	4.43000	1106.507	941.693	1047.503
888	4.43500	1106.505	941.034	1052.636
889	4.44000	1106.460	940.248	1057.841
890	4.44500	1106.234	939.339	1063.120
891	4.45000	1105.841	938.307	1068.386
892	4.45500	1105.170	937.190	1073.690
893	4.46000	1104.322	936.017	1078.960
894	4.46500	1103.166	934.793	1084.227
895	4.47000	1101.923	933.448	1089.374
896	4.47500	1100.521	932.095	1094.418
897	4.48000	1099.156	930.633	1099.271
898	4.48500	1097.789	929.242	1104.001
899	4.49000	1096.587	927.848	1108.542
900	4.49500	1095.482	926.549	1112.878
901	4.50000	1094.634	925.247	1117.029
902	4.50500	1094.032	924.040	1121.023
903	4.51000	1093.763	922.884	1124.887
904	4.51500	1093.738	921.643	1128.623
905	4.52000	1093.991	920.408	1132.312
906	4.52500	1094.410	919.145	1135.984
907	4.53000	1094.966	917.731	1139.616
908	4.53500	1095.657	916.304	1143.207
909	4.54000	1096.399	914.837	1146.724
910	4.54500	1097.076	913.335	1150.137
911	4.55000	1097.788	911.879	1153.503
912	4.55500	1098.495	910.453	1156.751
913	4.56000	1099.228	909.069	1159.879
914	4.56500	1100.043	907.729	1162.913
915	4.57000	1101.005	906.315	1165.810
916	4.57500	1102.130	904.952	1168.620
917	4.58000	1103.521	903.608	1171.302
918	4.58500	1105.116	902.291	1173.837
919	4.59000	1106.951	901.028	1176.299
920	4.59500	1109.025	899.785	1178.567
921	4.60000	1111.388	898.590	1180.736
922	4.60500	1113.903	897.461	1182.789
923	4.61000	1116.489	896.318	1184.774
924	4.61500	1119.215	895.136	1186.640
925	4.62000	1121.940	893.948	1188.486
926	4.62500	1124.683	892.716	1190.300
927	4.63000	1127.392	891.404	1192.099
928	4.63500	1129.997	890.023	1193.869
929	4.64000	1132.591	888.628	1195.632
930	4.64500	1135.111	887.244	1197.355
931	4.65000	1137.652	885.816	1199.007
932	4.65500	1140.197	884.407	1200.629
933	4.66000	1142.840	882.971	1202.147
934	4.66500	1145.558	881.541	1203.606
935	4.67000	1148.411	880.126	1204.957
936	4.67500	1151.371	878.728	1206.146
937	4.68000	1154.525	877.357	1207.173
938	4.68500	1157.842	876.075	1208.088
939	4.69000	1161.281	874.780	1208.873
940	4.69500	1165.003	873.606	1209.527
941	4.70000	1168.755	872.417	1210.086
942	4.70500	1172.614	871.223	1210.531
943	4.71000	1176.575	870.035	1210.911
944	4.71500	1180.603	868.767	1211.206
945	4.72000	1184.701	867.520	1211.394
946	4.72500	1188.797	866.301	1211.547
947	4.73000	1192.983	865.071	1211.585
948	4.73500	1197.203	863.852	1211.506
949	4.74000	1201.479	862.622	1211.311
950	4.74500	1205.791	861.433	1211.024
951	4.75000	1210.181	860.190	1210.662
952	4.75500	1214.604	858.893	1210.163
953	4.76000	1219.047	857.673	1209.537
954	4.76500	1223.576	856.473	1208.783
955	4.77000	1228.252	855.327	1207.876
956	4.77500	1233.069	854.305	1206.911
957	4.78000	1237.975	853.310	1205.840
958	4.78500	1243.066	852.327	1204.740
959	4.79000	1248.299	851.287	1203.603
960	4.79500	1253.651	850.143	1202.453
961	4.80000	1259.082	848.959	1201.261
962	4.80500	1264.604	847.761	1200.031
963	4.81000	1270.195	846.561	1198.776
964	4.81500	1275.841	845.384	1197.471
965	4.82000	1281.514	844.235	1196.157
966	4.82500	1287.251	843.104	1194.750
967	4.83000	1293.087	841.930	1193.361
968	4.83500	1298.990	840.758	1191.812
969	4.84000	1304.995	839.514	1190.165
970	4.84500	1311.082	838.303	1188.440
971	4.85000	1317.196	837.093	1186.567
972	4.85500	1323.368	835.870	1184.504
973	4.86000	1329.568	834.694	1182.370
974	4.86500	1335.718	833.516	1180.026
975	4.87000	1341.863	832.358	1177.575
976	4.87500	1347.974	831.193	1174.952
977	4.88000	1354.030	830.027	1172.253
978	4.88500	1360.037	828.863	1169.388
979	4.89000	1366.014	827.747	1166.447
980	4.89500	1371.969	826.651	1163.412
981	4.90000	1377.975	825.545	1160.277
982	4.90500	1384.063	824.447	1157.110
983	4.91000	1390.239	823.381	1153.929
984	4.91500	1396.576	822.280	1150.755
985	4.92000	1403.072	821.173	1147.555
986	4.92500	1409.728	819.965	1144.319
987	4.93000	1416.505	818.752	1141.083
988	4.93500	1423.475	817.522	1137.782
989	4.94000	1430.506	816.351	1134.422
990	4.94500	1437.627	815.181	1130.991
991	4.95000	1444.833	814.026	1127.470
992	4.95500	1452.043	812.907	1123.852
993	4.96000	1459.306	811.826	1120.123
994	4.96500	1466.530	810.739	1116.316
995	4.97000	1473.808	809.674	1112.420
996	4.97500	1481.080	808.592	1108.416
997	4.98000	1488.405	807.541	1104.345
998	4.98500	1495.800	806.481	1100.208
999	4.99000	1503.217	805.485	1096.055
1000	4.99500	1510.781	804.500	1091.864
1001	5.00000	1518.435	803.510	1087.723
1002	5.00500	1526.212	802.510	1083.570
1003	5.01000	1534.118	801.438	1079.486
1004	5.01500	1542.161	800.369	1075.425
1005	5.02000	1550.334	799.276	1071.411
1006	5.02500	1558.625	798.159	1067.365
1007	5.03000	1566.995	797.070	1063.306
1008	5.03500	1575.462	796.051	1059.244
1009	5.04000	1584.028	795.038	1055.108
1010	5.04500	1592.686	794.073	1050.996
1011	5.05000	1601.500	793.102	1046.822
1012	5.05500	1610.390	792.130	1042.661
1013	5.06000	1619.452	791.147	1038.462
1014	5.06500	1628.612	790.128	1034.197
1015	5.07000	1637.845	789.069	1029.862
1016	5.07500	1647.148	787.995	1025.457
1017	5.08000	1656.490	786.931	1020.958
1018	5.08500	1665.813	785.875	1016.373
1019	5.09000	1675.102	784.799	1011.650
1020	5.09500	1684.319	783.715	1006.815
1021	5.10000	1693.448	782.629	1001.786
1022	5.10500	1702.547	781.594	996.673
1023	5.11000	1711.525	780.554	991.456
1024	5.11500	1720.378	779.562	986.085
1025	5.12000	1729.160	778.557	980.721
1026	5.12500	1737.883	777.571	975.312
1027	5.13000	1746.572	776.554	969.846
1028	5.13500	1755.202	775.522	964.455
1029	5.14000	1763.884	774.479	959.151
1030	5.14500	1772.598	773.402	953.932
1031	5.15000	1781.406	772.278	948.799
1032	5.15500	1790.297	771.113	943.729
1033	5.16000	1799.280	769.911	938.726
1034	5.16500	1808.429	768.669	933.777
1035	5.17000	1817.716	767.419	928.797
1036	5.17500	1827.102	766.178	923.805
1037	5.18000	1836.592	764.955	918.787
1038	5.18500	1846.139	763.780	913.716
1039	5.19000	1855.665	762.589	908.589
1040	5.19500	1865.244	761.361	903.419
1041	5.20000	1874.725	760.170	898.263
1042	5.20500	1884.169	758.950	893.139
1043	5.21000	1893.533	757.764	888.027
1044	5.21500	1902.780	756.582	882.945
1045	5.22000	1911.917	755.408	877.969
1046	5.22500	1920.993	754.235	873.136
1047	5.23000	1930.056	753.031	868.330
1048	5.23500	1939.141	751.829	863.663
1049	5.24000	1948.270	750.634	859.054
1050	5.24500	1957.528	749.438	854.552
1051	5.25000	1966.905	748.218	850.063
1052	5.25500	1976.436	746.986	845.669
1053	5.26000	1986.102	745.688	841.254
1054	5.26500	1995.888	744.322	836.849
1055	5.27000	2005.767	742.957	832.400
1056	5.27500	2015.613	741.546	827.891
1057	5.28000	2025.490	740.151	823.304
1058	5.28500	2035.270	738.771	818.619
1059	5.29000	2044.950	737.446	813.862
1060	5.29500	2054.483	736.190	809.103
1061	5.30000	2063.857	734.919	804.313
1062	5.30500	2073.040	733.686	799.541
1063	5.31000	2082.159	732.435	794.853
1064	5.31500	2091.168	731.196	790.246
1065	5.32000	2100.175	729.986	785.776
1066	5.32500	2109.248	728.790	781.469
1067	5.33000	2118.379	727.557	777.322
1068	5.33500	2127.638	726.300	773.324
1069	5.34000	2137.064	724.995	769.517
1070	5.34500	2146.663	723.649	765.865
1071	5.35000	2156.488	722.200	762.366
1072	5.35500	2166.428	720.738	759.003
1073	5.36000	2176.513	719.267	755.688
1074	5.36500	2186.689	717.751	752.411
1075	5.37000	2196.852	716.250	749.183
1076	5.37500	2207.029	714.750	745.905
1077	5.38000	2217.155	713.264	742.629
1078	5.38500	2227.232	711.843	739.377
1079	5.39000	2237.214	710.468	736.160
1080	5.39500	2247.117	709.170	732.976
1081	5.40000	2256.913	707.876	729.863
1082	5.40500	2266.723	706.530	726.893
1083	5.41000	2276.494	705.221	724.060
1084	5.41500	2286.311	703.853	721.435
1085	5.42000	2296.185	702.490	719.018
1086	5.42500	2306.120	701.085	716.802
1087	5.43000	2316.155	699.576	714.815
1088	5.43500	2326.233	698.014	712.926
1089	5.44000	2336.412	696.415	711.205
1090	5.44500	2346.599	694.791	709.528
1091	5.45000	2356.831	693.203	707.864
1092	5.45500	2367.046	691.584	706.170
1093	5.46000	2377.213	690.014	704.391
1094	5.46500	2387.290	688.452	702.525
1095	5.47000	2397.295	686.948	700.634
1096	5.47500	2407.128	685.518	698.675
1097	5.48000	2416.891	684.102	696.664
1098	5.48500	2426.554	682.747	694.659
1099	5.49000	2436.125	681.410	692.683
1100	5.49500	2445.659	680.095	690.813
1101	5.50000	2455.170	678.764	689.057
1102	5.50500	2464.744	677.424	687.481
1103	5.51000	2474.290	676.011	686.065
1104	5.51500	2483.920	674.564	684.829
1105	5.52000	2493.609	673.066	683.767
1106	5.52500	2503.380	671.527	682.826
1107	5.53000	2513.205	669.969	682.010
1108	5.53500	2523.065	668.365	681.258
1109	5.54000	2532.916	666.719	680.542
1110	5.54500	2542.694	665.084	679.822
1111	5.55000	2552.367	663.420	679.032
1112	5.55500	2561.954	661.820	678.150
1113	5.56000	2571.362	660.266	677.209
1114	5.56500	2580.594	658.821	676.133
1115	5.57000	2589.702	657.463	675.038
1116	5.57500	2598.642	656.225	673.937
1117	5.58000	2607.471	654.950	672.844
1118	5.58500	2616.265	653.728	671.873
1119	5.59000	2625.020	652.480	671.053
1120	5.59500	2633.744	651.207	670.375
1121	5.60000	2642.608	649.894	669.892
1122	5.60500	2651.497	648.532	669.607
1123	5.61000	2660.522	647.181	669.584
1124	5.61500	2669.695	645.740	669.726
1125	5.62000	2678.928	644.285	670.035
1126	5.62500	2688.300	642.696	670.490
1127	5.63000	2697.737	641.101	671.087
1128	5.63500	2707.115	639.472	671.732
1129	5.64000	2716.494	637.803	672.380
1130	5.64500	2725.803	636.154	672.943
1131	5.65000	2734.995	634.560	673.480
1132	5.65500	2744.078	633.014	673.935
1133	5.66000	2752.994	631.504	674.304
1134	5.66500	2761.738	630.029	674.564
1135	5.67000	2770.342	628.631	674.767
1136	5.67500	2778.792	627.202	674.976
1137	5.68000	2787.083	625.786	675.142
1138	5.68500	2795.259	624.372	675.312
1139	5.69000	2803.392	623.008	675.513
1140	5.69500	2811.419	621.600	675.787
1141	5.70000	2819.440	620.178	676.107
1142	5.70500	2827.418	618.769	676.497
1143	5.71000	2835.446	617.324	677.004
1144	5.71500	2843.522	615.821	677.584
1145	5.72000	2851.581	614.239	678.166
1146	5.72500	2859.734	612.622	678.784
1147	5.73000	2867.857	610.966	679.378
1148	5.73500	2876.003	609.304	679.963
1149	5.74000	2884.137	607.662	680.528
1150	5.74500	2892.167	606.017	681.013
1151	5.75000	2900.121	604.408	681.404
1152	5.75500	2908.055	602.868	681.814
1153	5.76000	2915.972	601.351	682.189
1154	5.76500	2923.883	599.808	682.577
1155	5.77000	2931.781	598.305	682.996
1156	5.77500	2939.731	596.790	683.542
1157	5.78000	2947.708	595.199	684.242
1158	5.78500	2955.759	593.581	685.078
1159	5.79000	2963.857	591.837	686.063
1160	5.79500	2971.986	590.039	687.203
1161	5.80000	2980.144	588.184	688.486
1162	5.80500	2988.296	586.266	689.954
1163	5.81000	2996.384	584.348	691.422
1164	5.81500	3004.409	582.376	692.985
1165	5.82000	3012.277	580.451	694.565
1166	5.82500	3019.989	578.521	696.176
1167	5.83000	3027.503	576.644	697.703
1168	5.83500	3034.793	574.824	699.183
1169	5.84000	3041.863	573.094	700.621
1170	5.84500	3048.731	571.479	701.979
1171	5.85000	3055.404	569.939	703.275
1172	5.85500	3061.938	568.462	704.545
1173	5.86000	3068.360	567.003	705.769
1174	5.86500	3074.740	565.567	707.028
1175	5.87000	3081.128	564.105	708.270
1176	5.87500	3087.503	562.597	709.584
1177	5.88000	3093.963	561.015	710.941
1178	5.88500	3100.481	559.371	712.382
1179	5.89000	3107.024	557.632	713.853
1180	5.89500	3113.651	555.807	715.374
1181	5.90000	3120.312	553.927	716.895
1182	5.90500	3126.972	552.010	718.422
1183	5.91000	3133.535	550.066	719.921
1184	5.91500	3139.978	548.099	721.351
1185	5.92000	3146.269	546.185	722.711
1186	5.92500	3152.386	544.322	724.036
1187	5.93000	3158.196	542.526	725.293
1188	5.93500	3163.806	540.872	726.459
1189	5.94000	3169.042	539.350	727.554
1190	5.94500	3174.030	537.939	728.590
1191	5.95000	3178.734	536.650	729.633
1192	5.95500	3183.246	535.424	730.736
1193	5.96000	3187.557	534.242	731.850
1194	5.96500	3191.832	533.119	733.113
1195	5.97000	3196.051	531.963	734.500
1196	5.97500	3200.299	530.820	736.026
1197	5.98000	3204.582	529.590	737.677
1198	5.98500	3208.979	528.268	739.459
1199	5.99000	3213.495	526.867	741.309
1200	5.99500	3218.178	525.357	743.277
1201	6.00000	3223.002	523.803	745.305
1202	6.00500	3227.966	522.201	747.301
1203	6.01000	3232.947	520.570	749.335
1204	6.01500	3237.953	518.901	751.315
1205	6.02000	3242.879	517.229	753.246
1206	6.02500	3247.670	515.577	755.151
1207	6.03000	3252.244	513.943	756.982
1208	6.03500	3256.625	512.437	758.742
1209	6.04000	3260.798	511.074	760.456
1210	6.04500	3264.722	509.852	762.143
1211	6.05000	3268.411	508.743	763.834
1212	6.05500	3271.912	507.691	765.550
1213	6.06000	3275.214	506.663	767.339
1214	6.06500	3278.373	505.659	769.156
1215	6.07000	3281.451	504.606	771.063
1216	6.07500	3284.505	503.526	773.042
1217	6.08000	3287.561	502.407	775.033
1218	6.08500	3290.652	501.259	777.059
